seriesId,matchId,bowlerIds,bowlerLongNames,overNumber,overRuns,overWickets,isComplete,totalBalls,totalRuns,totalWickets,overRunRate,requiredRunRate,requiredRuns,remainingBalls,predictions,balls,events
1410370,1410401,78399,Callum Parkinson,1,10,1,True,6,10,1,10.0,9.73,185,114,,"[{'_uid': 46103161, 'id': 46103161, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 138, 'wagonY': 277, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:03:57.000Z', 'batsmanPlayerId': 65368, 'bowlerPlayerId': 78399, 'outPlayerId': None, 'totalInningRuns': 1, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (1b)', 'short': 'AL Davies 1* (1b)', 'long': 'Alex Davies 1* (1b)'}, 'bowlerStatText': {'short': 'CF Parkinson 0.1-0-1-0', 'long': 'Callum Parkinson 0.1-0-1-0'}}, {'_uid': 46103162, 'id': 46103162, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 1, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 1, 'noballs': 0, 'penalties': 0, 'wagonX': 152, 'wagonY': 168, 'wagonZone': 6, 'pitchLine': None, 'pitchLength': None, 'shotType': 'SWEEP', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:05:11.000Z', 'batsmanPlayerId': 97334, 'bowlerPlayerId': 78399, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (0b)', 'short': 'RM Yates 0* (0b)', 'long': 'Rob Yates 0* (0b)'}, 'bowlerStatText': {'short': 'CF Parkinson 0.1-0-2-0', 'long': 'Callum Parkinson 0.1-0-2-0'}}, {'_uid': 46103163, 'id': 46103163, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': True, 'dismissalType': 3, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 165, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'SWEEP', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:05:21.000Z', 'batsmanPlayerId': 97334, 'bowlerPlayerId': 78399, 'outPlayerId': 97334, 'totalInningRuns': 2, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '0 (1b)', 'short': 'RM Yates 0 (1b)', 'long': 'Rob Yates 0 (1b)'}, 'bowlerStatText': {'short': 'CF Parkinson 0.2-0-2-1', 'long': 'Callum Parkinson 0.2-0-2-1'}}, {'_uid': 46103164, 'id': 46103164, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 80, 'wagonY': 182, 'wagonZone': 6, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:06:01.000Z', 'batsmanPlayerId': 104560, 'bowlerPlayerId': 78399, 'outPlayerId': None, 'totalInningRuns': 3, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (1b)', 'short': 'DR Mousley 1* (1b)', 'long': 'Dan Mousley 1* (1b)'}, 'bowlerStatText': {'short': 'CF Parkinson 0.3-0-3-1', 'long': 'Callum Parkinson 0.3-0-3-1'}}, {'_uid': 46103165, 'id': 46103165, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 6, 'batsmanRuns': 6, 'isFour': False, 'isSix': True, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 332, 'wagonY': 125, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'PULL_HOOK_ON_BACK_FOOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:06:15.000Z', 'batsmanPlayerId': 65368, 'bowlerPlayerId': 78399, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '7* (2b)', 'short': 'AL Davies 7* (2b 1x6)', 'long': 'Alex Davies 7* (2b 1x6)'}, 'bowlerStatText': {'short': 'CF Parkinson 0.4-0-9-1', 'long': 'Callum Parkinson 0.4-0-9-1'}}, {'_uid': 46103166, 'id': 46103166, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 123, 'wagonY': 272, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'PUSH_SHOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:06:35.000Z', 'batsmanPlayerId': 65368, 'bowlerPlayerId': 78399, 'outPlayerId': None, 'totalInningRuns': 10, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (3b)', 'short': 'AL Davies 8* (3b 1x6)', 'long': 'Alex Davies 8* (3b 1x6)'}, 'bowlerStatText': {'short': 'CF Parkinson 0.5-0-10-1', 'long': 'Callum Parkinson 0.5-0-10-1'}}, {'_uid': 46103167, 'id': 46103167, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.07, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 7, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 159, 'wagonY': 189, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-06-08T16:06:35.000Z', 'batsmanPlayerId': 104560, 'bowlerPlayerId': 78399, 'outPlayerId': None, 'totalInningRuns': 10, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (2b)', 'short': 'DR Mousley 1* (2b)', 'long': 'Dan Mousley 1* (2b)'}, 'bowlerStatText': {'short': 'CF Parkinson 1-0-10-1', 'long': 'Callum Parkinson 1-0-10-1'}}]",[]
1410370,1410401,93003,Matthew Potts,2,16,0,True,12,26,1,13.0,9.38,169,108,,[],[]
1410370,1410401,65413,Paul Coughlin,3,9,0,True,18,35,1,11.66,9.41,160,102,,[],[]
1410370,1410401,78399,Callum Parkinson,4,11,0,True,24,46,1,11.5,9.31,149,96,,[],[]
1410370,1410401,65413,Paul Coughlin,5,13,0,True,30,59,1,11.8,9.06,136,90,,[],[]
1410370,1410401,93003,Matthew Potts,6,4,0,True,36,63,1,10.5,9.42,132,84,,[],[]
1410370,1410401,76795,Nathan Sowter,7,12,0,True,42,75,1,10.71,9.23,120,78,,[],[]
1410370,1410401,62510,Ben Raine,8,7,1,True,48,82,2,10.25,9.41,113,72,,[],[]
1410370,1410401,76795,Nathan Sowter,9,6,0,True,54,88,2,9.77,9.72,107,66,,[],[]
1410370,1410401,64758,Ashton Turner,10,5,1,True,60,93,3,9.3,10.2,102,60,,[],[]
1410370,1410401,78399,Callum Parkinson,11,7,0,True,66,100,3,9.09,10.55,95,54,,[],[]
1410370,1410401,64758,Ashton Turner,12,13,0,True,72,113,3,9.41,10.25,82,48,,[],[]
1410370,1410401,76795,Nathan Sowter,13,9,1,True,78,122,4,9.38,10.42,73,42,,[],[]
1410370,1410401,62510,Ben Raine,14,5,0,True,84,127,4,9.07,11.33,68,36,,[],[]
1410370,1410401,78399,Callum Parkinson,15,10,0,True,90,137,4,9.13,11.6,58,30,,[],[]
1410370,1410401,62510,Ben Raine,16,4,2,True,96,141,6,8.81,13.5,54,24,,[],[]
1410370,1410401,76795,Nathan Sowter,17,15,0,True,102,156,6,9.17,13.0,39,18,,[],[]
1410370,1410401,93003,Matthew Potts,18,7,2,True,108,163,8,9.05,16.0,32,12,,[],[]
1410370,1410401,62510,Ben Raine,19,5,2,False,108,168,10,9.33,20.25,27,8,,[],[]
1410370,1410494,112996,Josh Hull,1,9,0,True,6,9,0,9.0,0.0,0,114,,"[{'_uid': 46330971, 'id': 46330971, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 4, 'batsmanRuns': 4, 'isFour': True, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 330, 'wagonY': 279, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:01:05.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 4, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '4* (1b)', 'short': 'MM Ali 4* (1b 1x4)', 'long': 'Moeen Ali 4* (1b 1x4)'}, 'bowlerStatText': {'short': 'J Hull 0.1-0-4-0', 'long': 'Josh Hull 0.1-0-4-0'}}, {'_uid': 46330978, 'id': 46330978, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 4, 'batsmanRuns': 4, 'isFour': True, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 122, 'wagonY': 20, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:02:39.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 8, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (2b)', 'short': 'MM Ali 8* (2b 2x4)', 'long': 'Moeen Ali 8* (2b 2x4)'}, 'bowlerStatText': {'short': 'J Hull 0.2-0-8-0', 'long': 'Josh Hull 0.2-0-8-0'}}, {'_uid': 46330982, 'id': 46330982, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 1, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 1, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': None, 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:04:23.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (2b)', 'short': 'MM Ali 8* (2b 2x4)', 'long': 'Moeen Ali 8* (2b 2x4)'}, 'bowlerStatText': {'short': 'J Hull 0.2-0-9-0', 'long': 'Josh Hull 0.2-0-9-0'}}, {'_uid': 46330989, 'id': 46330989, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:04:26.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (3b)', 'short': 'MM Ali 8* (3b 2x4)', 'long': 'Moeen Ali 8* (3b 2x4)'}, 'bowlerStatText': {'short': 'J Hull 0.3-0-9-0', 'long': 'Josh Hull 0.3-0-9-0'}}, {'_uid': 46331000, 'id': 46331000, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 225, 'wagonY': 192, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'FORWARD_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:05:53.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (4b)', 'short': 'MM Ali 8* (4b 2x4)', 'long': 'Moeen Ali 8* (4b 2x4)'}, 'bowlerStatText': {'short': 'J Hull 0.4-0-9-0', 'long': 'Josh Hull 0.4-0-9-0'}}, {'_uid': 46331009, 'id': 46331009, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 142, 'wagonY': 220, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:05:53.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (5b)', 'short': 'MM Ali 8* (5b 2x4)', 'long': 'Moeen Ali 8* (5b 2x4)'}, 'bowlerStatText': {'short': 'J Hull 0.5-0-9-0', 'long': 'Josh Hull 0.5-0-9-0'}}, {'_uid': 46331014, 'id': 46331014, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.07, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 7, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T18:05:54.000Z', 'batsmanPlayerId': 46597, 'bowlerPlayerId': 112996, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (6b)', 'short': 'MM Ali 8* (6b 2x4)', 'long': 'Moeen Ali 8* (6b 2x4)'}, 'bowlerStatText': {'short': 'J Hull 1-0-9-0', 'long': 'Josh Hull 1-0-9-0'}}]",[]
1410370,1410494,97048,Ben Mike,2,13,0,True,12,22,0,11.0,0.0,0,108,,[],[]
1410370,1410494,112996,Josh Hull,3,11,0,True,18,33,0,11.0,0.0,0,102,,[],[]
1410370,1410494,57196,James Neesham,4,11,0,True,24,44,0,11.0,0.0,0,96,,[],[]
1410370,1410494,97874,Scott Currie,5,5,0,True,30,49,0,9.8,0.0,0,90,,[],[]
1410370,1410494,57196,James Neesham,6,20,0,True,36,69,0,11.5,0.0,0,84,,[],[]
1410370,1410494,109430,Rehan Ahmed,7,6,0,True,42,75,0,10.71,0.0,0,78,,[],[]
1410370,1410494,97199,Lewis Goldsworthy,8,16,0,True,48,91,0,11.37,0.0,0,72,,[],[]
1410370,1410494,109430,Rehan Ahmed,9,9,1,True,54,100,1,11.11,0.0,0,66,,[],[]
1410370,1410494,97048,Ben Mike,10,9,0,True,60,109,1,10.9,0.0,0,60,,[],[]
1410370,1410494,109430,Rehan Ahmed,11,9,0,True,66,118,1,10.72,0.0,0,54,,[],[]
1410370,1410494,112996,Josh Hull,12,3,1,True,72,121,2,10.08,0.0,0,48,,[],[]
1410370,1410494,97874,Scott Currie,13,3,1,True,78,124,3,9.53,0.0,0,42,,[],[]
1410370,1410494,81715,Louis Kimber,14,5,0,True,84,129,3,9.21,0.0,0,36,,[],[]
1410370,1410494,109430,Rehan Ahmed,15,19,0,True,90,148,3,9.86,0.0,0,30,,[],[]
1410370,1410494,81715,Louis Kimber,16,12,0,True,96,160,3,10.0,0.0,0,24,,[],[]
1410370,1410494,97874,Scott Currie,17,4,0,True,102,164,3,9.64,0.0,0,18,,[],[]
1410370,1410494,97048,Ben Mike,18,4,0,True,108,168,3,9.33,0.0,0,12,,[],[]
1410370,1410494,97874,Scott Currie,19,15,1,True,114,183,4,9.63,0.0,0,6,,[],[]
1410370,1410494,112996,Josh Hull,20,11,1,True,120,194,5,9.7,0.0,0,0,,[],[]
1410370,1410494,71379,George Garton,1,10,0,True,6,10,0,10.0,9.73,185,114,,"[{'_uid': 46331984, 'id': 46331984, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 4, 'batsmanRuns': 4, 'isFour': True, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 85, 'wagonY': 41, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:34:59.000Z', 'batsmanPlayerId': 81293, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 4, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '4* (1b)', 'short': 'RK Patel 4* (1b 1x4)', 'long': 'Rishi Patel 4* (1b 1x4)'}, 'bowlerStatText': {'short': 'GHS Garton 0.1-0-4-0', 'long': 'George Garton 0.1-0-4-0'}}, {'_uid': 46331986, 'id': 46331986, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 2, 'batsmanRuns': 2, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 69, 'wagonY': 253, 'wagonZone': 6, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:37:41.000Z', 'batsmanPlayerId': 81293, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 6, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '6* (2b)', 'short': 'RK Patel 6* (2b 1x4)', 'long': 'Rishi Patel 6* (2b 1x4)'}, 'bowlerStatText': {'short': 'GHS Garton 0.2-0-6-0', 'long': 'George Garton 0.2-0-6-0'}}, {'_uid': 46331992, 'id': 46331992, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 108, 'wagonY': 110, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'FORWARD_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:37:43.000Z', 'batsmanPlayerId': 81293, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 7, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '7* (3b)', 'short': 'RK Patel 7* (3b 1x4)', 'long': 'Rishi Patel 7* (3b 1x4)'}, 'bowlerStatText': {'short': 'GHS Garton 0.3-0-7-0', 'long': 'George Garton 0.3-0-7-0'}}, {'_uid': 46332000, 'id': 46332000, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 1, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 1, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'CUT_SHOT_ON_BACK_FOOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:38:13.000Z', 'batsmanPlayerId': 93123, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 8, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (0b)', 'short': 'SG Budinger 0* (0b)', 'long': 'Sol Budinger 0* (0b)'}, 'bowlerStatText': {'short': 'GHS Garton 0.3-0-8-0', 'long': 'George Garton 0.3-0-8-0'}}, {'_uid': 46332001, 'id': 46332001, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 234, 'wagonY': 194, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'BACK_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:38:14.000Z', 'batsmanPlayerId': 93123, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 8, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'SG Budinger 0* (1b)', 'long': 'Sol Budinger 0* (1b)'}, 'bowlerStatText': {'short': 'GHS Garton 0.4-0-8-0', 'long': 'George Garton 0.4-0-8-0'}}, {'_uid': 46332008, 'id': 46332008, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'CUT_SHOT_ON_BACK_FOOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:38:19.000Z', 'batsmanPlayerId': 93123, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 8, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (2b)', 'short': 'SG Budinger 0* (2b)', 'long': 'Sol Budinger 0* (2b)'}, 'bowlerStatText': {'short': 'GHS Garton 0.5-0-8-0', 'long': 'George Garton 0.5-0-8-0'}}, {'_uid': 46332014, 'id': 46332014, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.07, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 7, 'totalRuns': 1, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 1, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'CUT_SHOT_ON_BACK_FOOT', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:38:19.000Z', 'batsmanPlayerId': 93123, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (2b)', 'short': 'SG Budinger 0* (2b)', 'long': 'Sol Budinger 0* (2b)'}, 'bowlerStatText': {'short': 'GHS Garton 0.5-0-9-0', 'long': 'George Garton 0.5-0-9-0'}}, {'_uid': 46332021, 'id': 46332021, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.08, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 8, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 112, 'wagonY': 146, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-19T19:39:47.000Z', 'batsmanPlayerId': 93123, 'bowlerPlayerId': 71379, 'outPlayerId': None, 'totalInningRuns': 10, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (3b)', 'short': 'SG Budinger 1* (3b)', 'long': 'Sol Budinger 1* (3b)'}, 'bowlerStatText': {'short': 'GHS Garton 1-0-10-0', 'long': 'George Garton 1-0-10-0'}}]",[]
1410370,1410494,106472,Zakary Foulkes,2,14,1,True,12,24,1,12.0,9.5,171,108,,[],[]
1410370,1410494,59957,Craig Miles,3,7,2,True,18,31,3,10.33,9.64,164,102,,[],[]
