seriesId,matchId,teamId,teamName,playerId,playerLongName,playerBattingStyles,playerRoleType,runs,balls,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOverNumber,ballOversActual,wickets,lead,bowlerId,bowlerLongName,bowlingStyles,Ground Name,Ground Location,Team 1,Team 2
1447498,1447507,6414,bengaluru-blasters,100862,Shubhang Hegde,['lhb'],P,52.0,36.0,5.0,1.0,144.44,False,,,,,,10,142,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,96567,Suraj Ahuja,['rhb'],P,3.0,5.0,0.0,0.0,60.0,True,4.0,5.0,77.0,11.0,10.2,10,142,84541.0,Mitrakanth Yadav,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,94857,Shivkumar Rakshith,['rhb'],WK,2.0,4.0,0.0,0.0,50.0,True,5.0,6.0,80.0,12.0,11.1,10,142,112877.0,LR Kumar,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,60508,Aniruddha Joshi,['rhb'],P,0.0,4.0,0.0,0.0,0.0,True,6.0,7.0,82.0,12.0,11.6,10,142,112877.0,LR Kumar,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,118087,Niranjan Naik,['lhb'],P,8.0,12.0,1.0,0.0,66.66,True,7.0,8.0,99.0,16.0,15.3,10,142,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,77825,Kranthi Kumar,['rhb'],P,14.0,12.0,2.0,0.0,116.66,True,8.0,9.0,128.0,19.0,18.5,10,142,103088.0,Vidwath Kaverappa,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,100873,Lavish Kaushal,['lhb'],P,2.0,3.0,0.0,0.0,66.66,True,9.0,10.0,142.0,20.0,19.5,10,142,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,115464,Mohsin Khan,['rhb'],P,,,,,,False,,,,,,10,142,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,84541,Mitrakanth Yadav,['rhb'],P,,,,,,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,115466,Thippa Reddy,['lhb'],P,47.0,37.0,4.0,3.0,127.02,True,1.0,2.0,101.0,13.0,12.1,5,2,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,77827,Mohammed Taha,['rhb'],P,10.0,7.0,1.0,1.0,142.85,True,0.0,1.0,20.0,3.0,2.2,5,2,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,77881,Krishnan Shrijith,['lhb'],WK,41.0,35.0,4.0,1.0,117.14,True,2.0,3.0,113.0,15.0,14.4,5,2,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,51454,Manish Pandey,['rhb'],C,6.0,12.0,0.0,0.0,50.0,True,3.0,4.0,119.0,16.0,15.3,5,2,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,110992,Aneeshwar Gautam,['lhb'],P,14.0,8.0,1.0,1.0,175.0,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,118078,KP Karthikeya,['rhb'],P,4.0,8.0,0.0,0.0,50.0,True,4.0,5.0,128.0,18.0,17.4,5,2,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,115454,Manvanth Kumar,['lhb'],P,10.0,6.0,2.0,0.0,166.66,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,77835,KC Cariappa,['rhb'],P,,,,,,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,103088,Vidwath Kaverappa,['rhb'],P,,,,,,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,112877,LR Kumar,['rhb'],P,,,,,,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,5413,hubli-tigers,106308,Shreesha Achar,['lhb'],P,,,,,,False,,,,,,5,2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447514,6414,bengaluru-blasters,112878,Santokh Singh,['rhb'],P,,,,,,False,,,,,,10,144,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,106200,LR Chethan,['rhb'],P,30.0,23.0,5.0,1.0,130.43,True,3.0,4.0,35.0,7.0,6.3,10,144,103106.0,Abhilash Shetty,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,59599,Mayank Agarwal,['rhb'],C,0.0,1.0,0.0,0.0,0.0,True,0.0,1.0,2.0,1.0,0.3,10,144,103106.0,Abhilash Shetty,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,115510,Bhuvan Raju,['rhb'],P,2.0,8.0,0.0,0.0,25.0,True,1.0,2.0,12.0,3.0,2.6,10,144,103106.0,Abhilash Shetty,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,77837,Gneshwar Naveen,['rhb'],P,0.0,3.0,0.0,0.0,0.0,True,2.0,3.0,26.0,5.0,4.3,10,144,103106.0,Abhilash Shetty,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,100862,Shubhang Hegde,['lhb'],P,13.0,18.0,1.0,0.0,72.22,True,4.0,5.0,75.0,12.0,11.3,10,144,112908.0,Macneil Noronha,['ob'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,96567,Suraj Ahuja,['rhb'],P,38.0,25.0,2.0,2.0,152.0,True,5.0,6.0,91.0,15.0,14.2,10,144,84639.0,MB Darshan,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,77825,Kranthi Kumar,['rhb'],P,39.0,28.0,2.0,2.0,139.28,True,9.0,10.0,144.0,20.0,19.6,10,144,112879.0,Paras Arya,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,60508,Aniruddha Joshi,['rhb'],P,6.0,3.0,0.0,1.0,200.0,True,6.0,7.0,97.0,15.0,14.5,10,144,84639.0,MB Darshan,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,94857,Shivkumar Rakshith,['rhb'],WK,12.0,9.0,2.0,0.0,133.33,True,7.0,8.0,135.0,19.0,18.5,10,144,84639.0,MB Darshan,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,100873,Lavish Kaushal,['lhb'],P,0.0,1.0,0.0,0.0,0.0,True,8.0,9.0,135.0,19.0,18.6,10,144,84639.0,MB Darshan,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,6414,bengaluru-blasters,115464,Mohsin Khan,['rhb'],P,1.0,1.0,0.0,0.0,100.0,False,,,,,,10,144,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,112879,Paras Arya,['rhb'],P,,,,,,False,,,,,,7,-6,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,112908,Macneil Noronha,['rhb'],P,0.0,1.0,0.0,0.0,0.0,True,0.0,1.0,0.0,1.0,0.1,7,-6,112878.0,Santokh Singh,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,112893,Rohan Patil,['lhb'],P,5.0,8.0,1.0,0.0,62.5,True,1.0,2.0,8.0,3.0,2.1,7,-6,112878.0,Santokh Singh,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,84723,Nikin Jose,['rhb'],P,61.0,51.0,3.0,3.0,119.6,True,4.0,5.0,121.0,18.0,17.4,7,-6,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,68052,Krishnamurthy Siddharth,['rhb'],WK,13.0,19.0,0.0,0.0,68.42,True,2.0,3.0,54.0,9.0,8.6,7,-6,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,56596,Shreyas Gopal,['rhb'],C,9.0,9.0,1.0,0.0,100.0,True,3.0,4.0,71.0,12.0,11.5,7,-6,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,112880,Lochan Gowda,['rhb'],P,28.0,22.0,2.0,1.0,127.27,True,6.0,7.0,130.0,20.0,19.1,7,-6,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,115560,KS Lankes,['lhb'],P,2.0,5.0,0.0,0.0,40.0,True,5.0,6.0,130.0,19.0,18.6,7,-6,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,84639,MB Darshan,['rhb'],P,7.0,4.0,1.0,0.0,175.0,False,,,,,,7,-6,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,112885,Tushar Singh,['rhb'],P,0.0,1.0,0.0,0.0,0.0,False,,,,,,7,-6,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,103106,Abhilash Shetty,['lhb'],P,,,,,,False,,,,,,7,-6,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447514,7103,mangalore-dragons,118080,Samarth Nagaraj,['rhb'],P,,,,,,False,,,,,,7,-6,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mangalore Dragons
1447498,1447519,6414,bengaluru-blasters,112878,Santokh Singh,['rhb'],P,,,,,,False,,,,,,7,189,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,106200,LR Chethan,['rhb'],P,88.0,53.0,9.0,5.0,166.03,True,3.0,4.0,165.0,18.0,17.2,7,189,77969.0,Codanda Ajit Karthik,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,66088,Dega Nischal,['rhb'],P,0.0,1.0,0.0,0.0,0.0,True,0.0,1.0,2.0,1.0,0.2,7,189,103091.0,Vidyadhar Patil,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,118087,Niranjan Naik,['lhb'],P,3.0,7.0,0.0,0.0,42.85,True,1.0,2.0,32.0,4.0,3.1,7,189,77969.0,Codanda Ajit Karthik,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,94857,Shivkumar Rakshith,['rhb'],P,29.0,28.0,2.0,1.0,103.57,True,2.0,3.0,104.0,12.0,11.4,7,189,66101.0,Jagadeesha Suchith,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,96567,Suraj Ahuja,['rhb'],WK,32.0,16.0,3.0,2.0,200.0,True,5.0,6.0,172.0,19.0,18.2,7,189,60737.0,Krishnappa Gowtham,['ob'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,60508,Aniruddha Joshi,['rhb'],P,4.0,3.0,0.0,0.0,133.33,True,4.0,5.0,169.0,18.0,17.5,7,189,77969.0,Codanda Ajit Karthik,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,100862,Shubhang Hegde,['lhb'],C,11.0,6.0,2.0,0.0,183.33,False,,,,,,7,189,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,77837,Gneshwar Naveen,['rhb'],P,0.0,2.0,0.0,0.0,0.0,True,6.0,7.0,172.0,19.0,18.4,7,189,60737.0,Krishnappa Gowtham,['ob'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,77825,Kranthi Kumar,['rhb'],P,6.0,4.0,1.0,0.0,150.0,False,,,,,,7,189,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,100873,Lavish Kaushal,['lhb'],P,,,,,,False,,,,,,7,189,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,6414,bengaluru-blasters,118088,Shikhar Shetty,[],P,,,,,,False,,,,,,7,189,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,103091,Vidyadhar Patil,['rhb'],P,,,,,,False,,,,,,10,-56,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,106195,M Venkatesh,['lhb'],P,,,,,,False,,,,,,10,-56,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,76033,Sarfaraz Ashraf,['lhb'],P,,,,,,False,,,,,,10,-56,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,115636,SU Karthik,['rhb'],P,26.0,13.0,2.0,2.0,200.0,True,0.0,1.0,38.0,4.0,3.4,10,-56,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,77969,Codanda Ajit Karthik,['rhb'],P,17.0,11.0,0.0,2.0,154.54,True,1.0,2.0,54.0,6.0,5.1,10,-56,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,59600,Karun Nair,['rhb'],C,13.0,12.0,2.0,0.0,108.33,True,3.0,4.0,65.0,8.0,7.3,10,-56,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,118083,Samit Dravid,['rhb'],P,5.0,6.0,1.0,0.0,83.33,True,2.0,3.0,61.0,7.0,6.3,10,-56,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,118084,Harshil Dharmani,['rhb'],P,20.0,13.0,3.0,0.0,153.84,True,4.0,5.0,101.0,12.0,11.4,10,-56,60508.0,Aniruddha Joshi,['ob'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,66101,Jagadeesha Suchith,['lhb'],P,16.0,18.0,2.0,0.0,88.88,True,6.0,7.0,104.0,13.0,12.4,10,-56,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,94720,Manoj Bhandage,['lhb'],P,0.0,2.0,0.0,0.0,0.0,True,5.0,6.0,101.0,12.0,11.6,10,-56,60508.0,Aniruddha Joshi,['ob'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,80433,Sumit Kumar,['rhb'],WK,18.0,16.0,0.0,2.0,112.5,False,,,,,,10,-56,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,100879,Sagar Gowtham,['lhb'],P,7.0,8.0,1.0,0.0,87.5,True,7.0,8.0,118.0,15.0,14.5,10,-56,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,60737,Krishnappa Gowtham,['rhb'],P,3.0,3.0,0.0,0.0,100.0,True,8.0,9.0,129.0,16.0,15.5,10,-56,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447519,5415,mysuru-warriors,115459,Deepak Devadiga,['rhb'],P,0.0,5.0,0.0,0.0,0.0,True,9.0,10.0,133.0,18.0,17.5,10,-56,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Mysuru Warriors
1447498,1447502,5415,mysuru-warriors,110995,Dhanush Gowda,['rhb'],P,,,,,,False,,,,,,6,182,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,115636,SU Karthik,['rhb'],P,12.0,12.0,2.0,0.0,100.0,True,1.0,2.0,51.0,5.0,4.5,6,182,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,77969,Codanda Ajit Karthik,['rhb'],P,27.0,10.0,2.0,3.0,270.0,True,0.0,1.0,32.0,2.0,1.6,6,182,106205.0,Aditya Goyal,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,59600,Karun Nair,['rhb'],C,14.0,11.0,2.0,0.0,127.27,True,2.0,3.0,57.0,6.0,5.5,6,182,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,118083,Samit Dravid,['rhb'],P,7.0,7.0,0.0,1.0,100.0,True,3.0,4.0,65.0,7.0,6.5,6,182,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,118084,Harshil Dharmani,['rhb'],P,50.0,32.0,6.0,2.0,156.25,True,5.0,6.0,150.0,17.0,16.3,6,182,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,80433,Sumit Kumar,['rhb'],WK,0.0,1.0,0.0,0.0,0.0,True,4.0,5.0,65.0,7.0,6.6,6,182,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,94720,Manoj Bhandage,['lhb'],P,58.0,33.0,5.0,3.0,175.75,False,,,,,,6,182,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,66101,Jagadeesha Suchith,['lhb'],P,5.0,2.0,1.0,0.0,250.0,False,,,,,,6,182,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,60737,Krishnappa Gowtham,['rhb'],P,,,,,,False,,,,,,6,182,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,103091,Vidyadhar Patil,['rhb'],P,,,,,,False,,,,,,6,182,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,5415,mysuru-warriors,115461,Gautam Mishra,['rhb'],P,,,,,,False,,,,,,6,182,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,115464,Mohsin Khan,['rhb'],P,,,,,,False,,,,,,6,1,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,106200,LR Chethan,['rhb'],P,33.0,25.0,3.0,2.0,132.0,True,1.0,2.0,85.0,9.0,8.2,6,1,77969.0,Codanda Ajit Karthik,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,59599,Mayank Agarwal,['rhb'],C,1.0,4.0,0.0,0.0,25.0,True,0.0,1.0,7.0,2.0,1.3,6,1,77969.0,Codanda Ajit Karthik,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,115510,Bhuvan Raju,['rhb'],P,51.0,24.0,1.0,6.0,212.5,True,2.0,3.0,118.0,11.0,10.3,6,1,66101.0,Jagadeesha Suchith,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,96567,Suraj Ahuja,['rhb'],WK,39.0,18.0,2.0,4.0,216.66,True,3.0,4.0,138.0,13.0,12.2,6,1,115461.0,Gautam Mishra,['lmf'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,100862,Shubhang Hegde,['lhb'],P,27.0,15.0,1.0,2.0,180.0,False,,,,,,6,1,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,60508,Aniruddha Joshi,['rhb'],P,14.0,11.0,1.0,1.0,127.27,True,4.0,5.0,170.0,16.0,15.4,6,1,103091.0,Vidyadhar Patil,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,77825,Kranthi Kumar,['rhb'],P,0.0,2.0,0.0,0.0,0.0,True,5.0,6.0,170.0,16.0,15.6,6,1,103091.0,Vidyadhar Patil,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,94857,Shivkumar Rakshith,['rhb'],P,9.0,4.0,0.0,1.0,225.0,False,,,,,,6,1,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,77837,Gneshwar Naveen,['rhb'],P,,,,,,False,,,,,,6,1,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,106205,Aditya Goyal,['rhb'],P,,,,,,False,,,,,,6,1,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447502,6414,bengaluru-blasters,100873,Lavish Kaushal,['lhb'],P,,,,,,False,,,,,,6,1,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,115459,Deepak Devadiga,['rhb'],P,,,,,,False,,,,,,4,207,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,115636,SU Karthik,['rhb'],P,71.0,44.0,7.0,3.0,161.36,True,1.0,2.0,110.0,14.0,13.2,4,207,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,77969,Codanda Ajit Karthik,['rhb'],P,3.0,6.0,0.0,0.0,50.0,True,0.0,1.0,29.0,4.0,3.4,4,207,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,59600,Karun Nair,['rhb'],C,66.0,45.0,6.0,3.0,146.66,True,3.0,4.0,167.0,18.0,17.3,4,207,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,118084,Harshil Dharmani,['rhb'],P,6.0,7.0,1.0,0.0,85.71,True,2.0,3.0,119.0,15.0,14.6,4,207,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,94720,Manoj Bhandage,['lhb'],P,44.0,13.0,2.0,5.0,338.46,False,,,,,,4,207,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,66101,Jagadeesha Suchith,['lhb'],P,7.0,6.0,1.0,0.0,116.66,False,,,,,,4,207,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,80433,Sumit Kumar,['rhb'],WK,,,,,,False,,,,,,4,207,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
1447498,1447531,5415,mysuru-warriors,84519,Srinivas Sharath,['rhb'],P,,,,,,False,,,,,,4,207,,,,"M Chinnaswamy Stadium, Bengaluru",,Mysuru Warriors,Bengaluru Blasters
