seriesId,matchId,playerId,playerLongName,playerBattingStyles,playerRoleType,battedType,runs,balls,minutes,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOvers,fowOverNumber,dismissalType.1,bowlerId,bowlerLongName,bowlingStyles
1410370,1410400,66104,Ollie Robinson,rhb,P,yes,1.0,1.0,2.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410400,109365,Archie Lenham,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410400,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410400,49844,Laurie Evans,rhb,P,yes,12.0,12.0,8.0,1.0,1.0,100.0,True,0.0,1.0,18.0,2.3,3.0,2.0,66104.0,Ollie Robinson,rmf
1410370,1410400,71305,Dan Lawrence,rhb,P,yes,6.0,5.0,14.0,1.0,0.0,120.0,True,1.0,2.0,22.0,3.2,4.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410400,52290,Jason Roy,rhb,P,yes,26.0,22.0,36.0,3.0,1.0,118.18,True,2.0,3.0,95.0,12.2,13.0,1.0,109365.0,Archie Lenham,lbg
1410370,1410400,83357,Ollie Pope,rhb,C,yes,99.0,59.0,63.0,10.0,3.0,167.79,False,,,,,,12.0,,,
1410370,1410400,97293,Jamie Smith,rhb,WK,yes,18.0,8.0,9.0,0.0,2.0,225.0,True,3.0,4.0,137.0,14.6,15.0,1.0,108145.0,James Coles,sla
1410370,1410400,52462,Jordan Clark,rhb,P,yes,3.0,4.0,6.0,0.0,0.0,75.0,True,4.0,5.0,143.0,16.1,17.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410400,67312,Tom Curran,rhb,P,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,5.0,6.0,143.0,16.2,17.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410400,59610,Sean Abbott,rhb,P,yes,6.0,5.0,11.0,0.0,0.0,120.0,True,6.0,7.0,165.0,18.2,19.0,4.0,78253.0,Nathan McAndrew,rmf
1410370,1410400,70959,Cameron Steel,rhb,P,yes,4.0,5.0,6.0,0.0,0.0,80.0,False,,,,,,12.0,,,
1410370,1410400,93785,Gus Atkinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410400,101328,Spencer Johnson,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,83767,Harrison Ward,lhb,P,yes,15.0,12.0,15.0,1.0,1.0,125.0,True,0.0,1.0,34.0,3.2,4.0,1.0,73615.0,Shane Snater,rfm
1410370,1410473,67890,Daniel Hughes,lhb,P,yes,81.0,43.0,57.0,8.0,5.0,188.37,True,1.0,2.0,144.0,14.5,15.0,5.0,77727.0,Matt Critchley,lb
1410370,1410473,98574,Tom Clark,lhb,P,yes,72.0,53.0,64.0,8.0,2.0,135.84,False,,,,,,12.0,,,
1410370,1410473,70315,Tom Alsop,lhb,P,yes,27.0,14.0,21.0,2.0,1.0,192.85,False,,,,,,12.0,,,
1410370,1410473,108145,James Coles,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,48347,John Simpson,lhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,71117,Danny Lamb,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,78253,Nathan McAndrew,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,102230,Jack Carson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,66104,Ollie Robinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,62460,Adam Rossington,rhb,WK,yes,2.0,2.0,2.0,0.0,0.0,100.0,True,0.0,1.0,2.0,0.2,1.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410473,49044,Dean Elgar,lhb,P,yes,11.0,13.0,17.0,1.0,0.0,84.61,True,1.0,2.0,30.0,3.4,4.0,2.0,62490.0,Tymal Mills,lf
1410370,1410473,77433,Michael Pepper,rhb,P,yes,120.0,53.0,78.0,9.0,9.0,226.41,False,,,,,,12.0,,,
1410370,1410473,102602,Robin Das,rhb,P,yes,6.0,4.0,9.0,1.0,0.0,150.0,True,2.0,3.0,53.0,5.1,6.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410473,83963,Paul Walter,lhb,P,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,3.0,4.0,53.0,5.2,6.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410473,77727,Matt Critchley,rhb,P,yes,13.0,13.0,16.0,2.0,0.0,100.0,True,4.0,5.0,90.0,9.1,10.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410473,112106,Charlie Allison,rhb,P,yes,44.0,26.0,39.0,4.0,1.0,169.23,False,,,,,,12.0,,,
1410370,1410473,61484,Simon Harmer,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,74505,Eathan Bosch,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,73615,Shane Snater,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410473,77419,Sam Cook,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410448,76487,Kiran Carlson,rhb,C,yes,87.0,47.0,81.0,9.0,3.0,185.1,True,5.0,6.0,223.0,18.4,19.0,1.0,62490.0,Tymal Mills,lf
1410370,1410448,103512,William Smale,rhb,P,yes,43.0,19.0,25.0,8.0,1.0,226.31,True,0.0,1.0,79.0,5.3,6.0,1.0,62490.0,Tymal Mills,lf
1410370,1410448,97887,Thomas Bevan,rhb,P,yes,34.0,17.0,25.0,0.0,4.0,200.0,True,1.0,2.0,151.0,11.4,12.0,1.0,108145.0,James Coles,sla
1410370,1410448,48155,Colin Ingram,lhb,P,yes,40.0,19.0,17.0,7.0,1.0,210.52,True,2.0,3.0,196.0,15.4,16.0,2.0,62490.0,Tymal Mills,lf
1410370,1410448,58961,Chris Cooke,rhb,WK,yes,4.0,3.0,5.0,1.0,0.0,133.33,True,3.0,4.0,208.0,16.3,17.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410448,78285,Marnus Labuschagne,rhb,P,yes,6.0,7.0,8.0,1.0,0.0,85.71,True,4.0,5.0,222.0,18.2,19.0,1.0,62490.0,Tymal Mills,lf
1410370,1410448,82967,Dan Douthwaite,rhb,P,yes,9.0,6.0,7.0,0.0,0.0,150.0,False,,,,,,12.0,,,
1410370,1410448,106382,Ben Kellaway,rhb,P,yes,4.0,3.0,5.0,0.0,0.0,133.33,False,,,,,,12.0,,,
1410370,1410448,76589,Jamie McIlroy,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410448,72035,Mason Crane,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410448,72419,Chris Sole,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410448,83767,Harrison Ward,lhb,P,yes,8.0,5.0,6.0,0.0,1.0,160.0,True,0.0,1.0,14.0,1.3,2.0,1.0,76589.0,Jamie McIlroy,lfm
1410370,1410448,67890,Daniel Hughes,lhb,P,yes,74.0,38.0,60.0,7.0,4.0,194.73,True,4.0,5.0,148.0,13.6,14.0,1.0,72419.0,Chris Sole,rfm
1410370,1410448,98574,Tom Clark,lhb,P,yes,30.0,20.0,17.0,5.0,1.0,150.0,True,1.0,2.0,65.0,6.1,7.0,5.0,72035.0,Mason Crane,lbg
1410370,1410448,108145,James Coles,rhb,P,yes,4.0,2.0,3.0,1.0,0.0,200.0,True,2.0,3.0,69.0,6.3,7.0,2.0,72035.0,Mason Crane,lbg
1410370,1410448,48347,John Simpson,lhb,WK,yes,19.0,17.0,23.0,2.0,0.0,111.76,True,3.0,4.0,118.0,11.5,12.0,1.0,72419.0,Chris Sole,rfm
1410370,1410448,70315,Tom Alsop,lhb,P,yes,15.0,10.0,19.0,2.0,0.0,150.0,True,5.0,6.0,165.0,15.2,16.0,1.0,76589.0,Jamie McIlroy,lfm
1410370,1410448,71117,Danny Lamb,rhb,P,yes,8.0,8.0,19.0,1.0,0.0,100.0,True,7.0,8.0,186.0,17.4,18.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410448,78253,Nathan McAndrew,rhb,P,yes,14.0,6.0,10.0,0.0,2.0,233.33,True,6.0,7.0,183.0,17.1,18.0,3.0,82967.0,Dan Douthwaite,rmf
1410370,1410448,67878,Fynn Hudson-Prentice,rhb,P,yes,3.0,2.0,4.0,0.0,0.0,150.0,False,,,,,,12.0,,,
1410370,1410448,100600,Aristides Karvelas,rhb,P,yes,4.0,2.0,2.0,1.0,0.0,200.0,False,,,,,,12.0,,,
1410370,1410448,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410381,62523,Miles Hammond,lhb,P,yes,33.0,31.0,28.0,2.0,2.0,106.45,True,0.0,1.0,59.0,7.4,8.0,1.0,102230.0,Jack Carson,ob
1410370,1410381,64795,Cameron Bancroft,rhb,P,yes,31.0,28.0,51.0,4.0,0.0,110.71,True,3.0,4.0,101.0,13.2,14.0,2.0,78253.0,Nathan McAndrew,rmf
1410370,1410381,76781,James Bracey,lhb,WK,yes,4.0,2.0,3.0,1.0,0.0,200.0,True,1.0,2.0,63.0,7.6,8.0,1.0,102230.0,Jack Carson,ob
1410370,1410381,102887,Oliver Price,rhb,P,yes,7.0,4.0,7.0,1.0,0.0,175.0,True,2.0,3.0,75.0,9.4,10.0,1.0,62490.0,Tymal Mills,lf
1410370,1410381,52234,Jack Taylor,rhb,C,yes,52.0,35.0,43.0,4.0,3.0,148.57,True,5.0,6.0,165.0,19.2,20.0,1.0,62490.0,Tymal Mills,lf
1410370,1410381,59394,Marchant de Lange,rhb,P,yes,0.0,1.0,3.0,0.0,0.0,0.0,True,4.0,5.0,101.0,13.3,14.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410381,91661,Ben Charlesworth,lhb,P,yes,26.0,16.0,28.0,2.0,1.0,162.5,False,,,,,,12.0,,,
1410370,1410381,58629,Graeme van Buuren,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,6.0,7.0,165.0,19.3,20.0,1.0,62490.0,Tymal Mills,lf
1410370,1410381,65053,Matt Taylor,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,7.0,8.0,167.0,19.6,20.0,1.0,62490.0,Tymal Mills,lf
1410370,1410381,57641,David Payne,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410381,83873,Ajeet Singh Dale,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410381,102232,Oli Carter,rhb,P,yes,4.0,8.0,8.0,0.0,0.0,50.0,True,0.0,1.0,5.0,1.4,2.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410381,67890,Daniel Hughes,lhb,P,yes,37.0,24.0,32.0,3.0,2.0,154.16,True,3.0,4.0,53.0,7.1,8.0,3.0,58629.0,Graeme van Buuren,sla
1410370,1410381,70315,Tom Alsop,lhb,P,yes,0.0,2.0,3.0,0.0,0.0,0.0,True,1.0,2.0,5.0,1.6,2.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410381,108145,James Coles,rhb,P,yes,7.0,6.0,13.0,1.0,0.0,116.66,True,2.0,3.0,29.0,4.4,5.0,2.0,57641.0,David Payne,lfm
1410370,1410381,67878,Fynn Hudson-Prentice,rhb,P,yes,47.0,36.0,58.0,3.0,1.0,130.55,True,6.0,7.0,158.0,19.1,20.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410381,48347,John Simpson,lhb,WK,yes,36.0,19.0,23.0,2.0,2.0,189.47,True,4.0,5.0,109.0,13.2,14.0,1.0,59394.0,Marchant de Lange,rf
1410370,1410381,71117,Danny Lamb,rhb,P,yes,23.0,19.0,22.0,2.0,0.0,121.05,True,5.0,6.0,156.0,18.4,19.0,1.0,83873.0,Ajeet Singh Dale,rfm
1410370,1410381,78253,Nathan McAndrew,rhb,P,yes,2.0,3.0,10.0,0.0,0.0,66.66,False,,,,,,12.0,,,
1410370,1410381,102230,Jack Carson,rhb,P,yes,8.0,3.0,6.0,0.0,1.0,266.66,False,,,,,,12.0,,,
1410370,1410381,66104,Ollie Robinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410381,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410459,83767,Harrison Ward,lhb,P,yes,39.0,20.0,19.0,6.0,2.0,195.0,True,1.0,2.0,43.0,4.2,5.0,1.0,62177.0,James Fuller,rfm
1410370,1410459,67890,Daniel Hughes,lhb,P,yes,0.0,4.0,10.0,0.0,0.0,0.0,True,0.0,1.0,17.0,2.1,3.0,1.0,53310.0,Chris Wood,lmf
1410370,1410459,98574,Tom Clark,lhb,P,yes,37.0,26.0,49.0,5.0,0.0,142.3,True,3.0,4.0,140.0,14.5,15.0,1.0,62177.0,James Fuller,rfm
1410370,1410459,108145,James Coles,rhb,P,yes,46.0,33.0,32.0,5.0,1.0,139.39,True,2.0,3.0,126.0,13.1,14.0,1.0,48572.0,Liam Dawson,sla
1410370,1410459,70315,Tom Alsop,lhb,P,yes,35.0,17.0,32.0,6.0,0.0,205.88,True,6.0,7.0,200.0,19.6,20.0,4.0,79841.0,Brad Wheal,rfm
1410370,1410459,71117,Danny Lamb,rhb,P,yes,22.0,13.0,13.0,3.0,1.0,169.23,True,4.0,5.0,169.0,17.4,18.0,1.0,79841.0,Brad Wheal,rfm
1410370,1410459,78253,Nathan McAndrew,rhb,P,yes,13.0,7.0,9.0,1.0,1.0,185.71,True,5.0,6.0,198.0,19.4,20.0,1.0,79841.0,Brad Wheal,rfm
1410370,1410459,102230,Jack Carson,rhb,P,yes,1.0,1.0,3.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410459,48347,John Simpson,lhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410459,66104,Ollie Robinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410459,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410459,52122,James Vince,rhb,C,yes,32.0,22.0,35.0,2.0,2.0,145.45,True,3.0,4.0,79.0,8.5,9.0,2.0,71117.0,Danny Lamb,rmf
1410370,1410459,70392,Ben McDermott,rhb,WK,yes,0.0,1.0,4.0,0.0,0.0,0.0,True,0.0,1.0,1.0,0.3,1.0,4.0,66104.0,Ollie Robinson,rmf
1410370,1410459,105120,Tom Prest,rhb,P,yes,7.0,5.0,4.0,1.0,0.0,140.0,True,1.0,2.0,8.0,1.3,2.0,1.0,108145.0,James Coles,sla
1410370,1410459,76849,Joe Weatherley,rhb,P,yes,34.0,23.0,25.0,4.0,1.0,147.82,True,2.0,3.0,67.0,7.5,8.0,1.0,102230.0,Jack Carson,ob
1410370,1410459,109386,Toby Albert,rhb,P,yes,27.0,15.0,22.0,3.0,1.0,180.0,True,4.0,5.0,129.0,13.1,14.0,2.0,108145.0,James Coles,sla
1410370,1410459,48563,Benny Howell,rhb,P,yes,32.0,17.0,26.0,2.0,2.0,188.23,True,6.0,7.0,144.0,14.6,15.0,4.0,66104.0,Ollie Robinson,rmf
1410370,1410459,62177,James Fuller,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,5.0,6.0,137.0,13.4,14.0,1.0,108145.0,James Coles,sla
1410370,1410459,48572,Liam Dawson,rhb,P,yes,5.0,8.0,10.0,0.0,0.0,62.5,True,7.0,8.0,147.0,15.4,16.0,1.0,62490.0,Tymal Mills,lf
1410370,1410459,53310,Chris Wood,rhb,P,yes,21.0,14.0,21.0,2.0,1.0,150.0,True,9.0,10.0,178.0,19.1,20.0,4.0,78253.0,Nathan McAndrew,rmf
1410370,1410459,79841,Brad Wheal,rhb,P,yes,1.0,5.0,6.0,0.0,0.0,20.0,True,8.0,9.0,150.0,16.5,17.0,1.0,108145.0,James Coles,sla
1410370,1410459,109408,John Turner,rhb,P,yes,3.0,6.0,13.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410431,83767,Harrison Ward,lhb,P,yes,61.0,28.0,28.0,6.0,5.0,217.85,True,1.0,2.0,87.0,7.2,8.0,1.0,71869.0,Matt Parkinson,lb
1410370,1410431,67890,Daniel Hughes,lhb,P,yes,26.0,16.0,26.0,0.0,3.0,162.5,True,0.0,1.0,81.0,6.6,7.0,1.0,77339.0,Marcus O'Riordan,ob
1410370,1410431,108145,James Coles,rhb,P,yes,21.0,13.0,19.0,1.0,1.0,161.53,True,4.0,5.0,117.0,11.2,12.0,3.0,71869.0,Matt Parkinson,lb
1410370,1410431,48347,John Simpson,lhb,WK,yes,3.0,5.0,6.0,0.0,0.0,60.0,True,2.0,3.0,98.0,8.5,9.0,2.0,74481.0,Beyers Swanepoel,rf
1410370,1410431,70315,Tom Alsop,lhb,P,yes,2.0,3.0,3.0,0.0,0.0,66.66,True,3.0,4.0,102.0,9.3,10.0,3.0,71869.0,Matt Parkinson,lb
1410370,1410431,67878,Fynn Hudson-Prentice,rhb,P,yes,21.0,18.0,32.0,2.0,0.0,116.66,True,5.0,6.0,178.0,17.3,18.0,1.0,94319.0,Xavier Bartlett,rfm
1410370,1410431,71117,Danny Lamb,rhb,P,yes,40.0,23.0,27.0,4.0,2.0,173.91,True,6.0,7.0,179.0,17.5,18.0,1.0,94319.0,Xavier Bartlett,rfm
1410370,1410431,78253,Nathan McAndrew,rhb,P,yes,10.0,6.0,11.0,1.0,0.0,166.66,False,,,,,,12.0,,,
1410370,1410431,66104,Ollie Robinson,rhb,P,yes,11.0,9.0,9.0,1.0,0.0,122.22,False,,,,,,12.0,,,
1410370,1410431,109365,Archie Lenham,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410431,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410431,72167,Zak Crawley,rhb,P,yes,4.0,3.0,2.0,1.0,0.0,133.33,True,0.0,1.0,4.0,0.3,1.0,2.0,66104.0,Ollie Robinson,rmf
1410370,1410431,60574,Daniel Bell-Drummond,rhb,P,yes,37.0,34.0,46.0,5.0,0.0,108.82,True,2.0,3.0,100.0,11.5,12.0,2.0,62490.0,Tymal Mills,lf
1410370,1410431,77339,Marcus O'Riordan,rhb,P,yes,0.0,3.0,4.0,0.0,0.0,0.0,True,1.0,2.0,7.0,1.3,2.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410431,52241,Sam Billings,rhb,CWK,yes,51.0,35.0,43.0,5.0,1.0,145.71,True,3.0,4.0,106.0,12.5,13.0,1.0,71117.0,Danny Lamb,rmf
1410370,1410431,100594,Joey Evison,rhb,P,yes,34.0,23.0,33.0,4.0,1.0,147.82,False,,,,,,12.0,,,
1410370,1410431,109384,Tawanda Muyeye,rhb,P,yes,5.0,4.0,4.0,0.0,0.0,125.0,True,4.0,5.0,120.0,14.1,15.0,2.0,71117.0,Danny Lamb,rmf
1410370,1410431,65138,Harry Finch,rhb,P,yes,18.0,13.0,18.0,1.0,1.0,138.46,True,5.0,6.0,161.0,18.3,19.0,1.0,71117.0,Danny Lamb,rmf
1410370,1410431,74481,Beyers Swanepoel,lhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,6.0,7.0,164.0,19.1,20.0,1.0,78253.0,Nathan McAndrew,rmf
1410370,1410431,94319,Xavier Bartlett,rhb,P,yes,5.0,4.0,3.0,1.0,0.0,125.0,False,,,,,,12.0,,,
1410370,1410431,97381,Grant Stewart,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410431,71869,Matt Parkinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,70939,Stephen Eskinazi,rhb,C,yes,6.0,10.0,13.0,1.0,0.0,60.0,True,1.0,2.0,22.0,2.6,3.0,3.0,66104.0,Ollie Robinson,rmf
1410370,1410493,69530,Leus du Plooy,lhb,P,yes,6.0,5.0,4.0,0.0,1.0,120.0,True,0.0,1.0,7.0,0.6,1.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410493,71289,Max Holden,lhb,P,yes,6.0,4.0,10.0,1.0,0.0,150.0,True,2.0,3.0,22.0,3.1,4.0,1.0,91689.0,Brad Currie,lm
1410370,1410493,97255,Jack Davies,lhb,WK,yes,52.0,35.0,42.0,6.0,3.0,148.57,True,5.0,6.0,114.0,13.6,14.0,1.0,102230.0,Jack Carson,ob
1410370,1410493,71287,Martin Andersson,rhb,P,yes,16.0,14.0,23.0,2.0,0.0,114.28,True,3.0,4.0,69.0,8.4,9.0,1.0,108145.0,James Coles,sla
1410370,1410493,67902,Ryan Higgins,rhb,P,yes,15.0,12.0,13.0,2.0,0.0,125.0,True,4.0,5.0,107.0,12.2,13.0,1.0,108145.0,James Coles,sla
1410370,1410493,97298,Luke Hollman,lhb,P,yes,28.0,24.0,27.0,4.0,0.0,116.66,True,8.0,9.0,151.0,19.3,20.0,1.0,62490.0,Tymal Mills,lf
1410370,1410493,100497,Joshua De Caires,rhb,P,yes,2.0,4.0,6.0,0.0,0.0,50.0,True,6.0,7.0,124.0,15.5,16.0,3.0,102230.0,Jack Carson,ob
1410370,1410493,99261,Blake Cullen,rhb,P,yes,5.0,7.0,13.0,0.0,0.0,71.42,True,7.0,8.0,149.0,18.5,19.0,2.0,66104.0,Ollie Robinson,rmf
1410370,1410493,92963,Henry Brookes,rhb,P,yes,1.0,2.0,6.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410493,109451,Noah Cornwell,lhb,P,yes,8.0,3.0,3.0,2.0,0.0,266.66,False,,,,,,12.0,,,
1410370,1410493,83767,Harrison Ward,lhb,P,yes,56.0,42.0,59.0,5.0,1.0,133.33,True,0.0,1.0,141.0,15.1,16.0,1.0,99261.0,Blake Cullen,rfm
1410370,1410493,67890,Daniel Hughes,lhb,P,yes,96.0,54.0,64.0,12.0,3.0,177.77,False,,,,,,12.0,,,
1410370,1410493,98574,Tom Clark,lhb,P,yes,3.0,3.0,5.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410493,108145,James Coles,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,48347,John Simpson,lhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,70315,Tom Alsop,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,71117,Danny Lamb,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,102230,Jack Carson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,66104,Ollie Robinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,62490,Tymal Mills,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410493,91689,Brad Currie,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410421,71305,Dan Lawrence,rhb,P,yes,1.0,2.0,4.0,0.0,0.0,50.0,True,0.0,1.0,2.0,0.4,1.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410421,65480,Dom Sibley,rhb,P,yes,24.0,17.0,28.0,5.0,0.0,141.17,True,1.0,2.0,69.0,6.5,7.0,1.0,108145.0,James Coles,sla
1410370,1410421,49844,Laurie Evans,rhb,P,yes,41.0,24.0,27.0,5.0,2.0,170.83,True,2.0,3.0,70.0,7.2,8.0,1.0,62490.0,Tymal Mills,lf
1410370,1410421,83357,Ollie Pope,rhb,C,yes,0.0,5.0,8.0,0.0,0.0,0.0,True,3.0,4.0,72.0,8.2,9.0,1.0,66104.0,Ollie Robinson,rmf
1410370,1410421,97293,Jamie Smith,rhb,WK,yes,45.0,22.0,28.0,1.0,4.0,204.54,True,4.0,5.0,141.0,14.3,15.0,1.0,71117.0,Danny Lamb,rmf
1410370,1410421,59611,Rory Burns,lhb,P,yes,22.0,18.0,26.0,1.0,1.0,122.22,True,5.0,6.0,144.0,14.6,15.0,1.0,71117.0,Danny Lamb,rmf
1410370,1410421,67312,Tom Curran,rhb,P,yes,24.0,13.0,13.0,3.0,1.0,184.61,True,6.0,7.0,174.0,17.6,18.0,1.0,71117.0,Danny Lamb,rmf
1410370,1410421,52462,Jordan Clark,rhb,P,yes,11.0,13.0,18.0,0.0,0.0,84.61,False,,,,,,12.0,,,
1410370,1410421,59610,Sean Abbott,rhb,P,yes,2.0,2.0,2.0,0.0,0.0,100.0,True,7.0,8.0,177.0,18.3,19.0,1.0,62490.0,Tymal Mills,lf
1410370,1410421,93785,Gus Atkinson,rhb,P,yes,3.0,4.0,5.0,0.0,0.0,75.0,False,,,,,,12.0,,,
1410370,1410421,101328,Spencer Johnson,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410421,83767,Harrison Ward,lhb,P,yes,0.0,2.0,2.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.2,1.0,1.0,101328.0,Spencer Johnson,lf
1410370,1410421,67890,Daniel Hughes,lhb,P,yes,17.0,10.0,16.0,4.0,0.0,170.0,True,2.0,3.0,24.0,3.3,4.0,1.0,59610.0,Sean Abbott,rfm
1410370,1410421,108145,James Coles,rhb,P,yes,0.0,2.0,2.0,0.0,0.0,0.0,True,1.0,2.0,1.0,0.4,1.0,2.0,101328.0,Spencer Johnson,lf
1410370,1410421,48347,John Simpson,lhb,WK,yes,25.0,21.0,32.0,4.0,0.0,119.04,True,3.0,4.0,56.0,8.2,9.0,1.0,93785.0,Gus Atkinson,rfm
1410370,1410421,70315,Tom Alsop,lhb,P,yes,13.0,17.0,23.0,1.0,0.0,76.47,True,4.0,5.0,58.0,9.1,10.0,1.0,71305.0,Dan Lawrence,ob
1410370,1410421,67878,Fynn Hudson-Prentice,rhb,P,yes,23.0,18.0,20.0,2.0,1.0,127.77,True,7.0,8.0,88.0,13.3,14.0,2.0,71305.0,Dan Lawrence,ob
1410370,1410421,71117,Danny Lamb,rhb,P,yes,1.0,4.0,5.0,0.0,0.0,25.0,True,5.0,6.0,61.0,10.3,11.0,1.0,67312.0,Tom Curran,rfm
1410370,1410421,78253,Nathan McAndrew,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,6.0,7.0,61.0,10.4,11.0,2.0,67312.0,Tom Curran,rfm
1410370,1410421,102230,Jack Carson,rhb,P,yes,24.0,20.0,28.0,2.0,1.0,120.0,True,9.0,10.0,130.0,18.1,19.0,2.0,93785.0,Gus Atkinson,rfm
1410370,1410421,66104,Ollie Robinson,rhb,P,yes,20.0,13.0,14.0,2.0,0.0,153.84,True,8.0,9.0,122.0,17.3,18.0,1.0,67312.0,Tom Curran,rfm
1410370,1410421,62490,Tymal Mills,rhb,C,yes,1.0,1.0,3.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410441,97265,Kashif Ali,rhb,P,yes,8.0,6.0,6.0,0.0,1.0,133.33,True,0.0,1.0,10.0,1.2,2.0,1.0,95629.0,Michael Booth,rfm
1410370,1410441,77109,Ed Pollock,lhb,P,yes,21.0,13.0,24.0,2.0,2.0,161.53,True,2.0,3.0,48.0,5.3,6.0,1.0,104560.0,Dan Mousley,ob
1410370,1410441,53162,Josh Cobb,rhb,P,yes,13.0,11.0,12.0,3.0,0.0,118.18,True,1.0,2.0,38.0,4.2,5.0,1.0,59957.0,Craig Miles,rm
1410370,1410441,61620,Gareth Roderick,rhb,WK,yes,20.0,15.0,18.0,1.0,1.0,133.33,True,3.0,4.0,76.0,9.2,10.0,2.0,53296.0,Danny Briggs,sla
1410370,1410441,65995,Adam Hose,rhb,C,yes,17.0,17.0,20.0,0.0,1.0,100.0,True,4.0,5.0,92.0,11.3,12.0,1.0,53296.0,Danny Briggs,sla
1410370,1410441,102713,Ethan Brookes,rhb,P,yes,13.0,13.0,14.0,2.0,0.0,100.0,True,5.0,6.0,103.0,13.4,14.0,1.0,105968.0,Jacob Bethell,sla
